user_id,last_active_date,avg_session_time,failed_txns,total_logins
U1076031,2025-06-18,4.85,1,64
U1076032,2025-07-25,0.63,0,72
U1076033,2025-07-13,8.75,2,167
U1076034,2025-08-24,9.66,0,229
U1076035,2025-05-22,7.41,0,30
U1076036,2025-05-13,10.94,0,163
U1076037,2025-05-06,5.16,2,284
U1076038,2025-05-30,10.4,1,155
U1076039,2025-10-04,8.27,0,156
U1076040,2025-08-01,12.19,2,112
U1076041,2025-06-20,6.5,1,291
U1076042,2025-09-17,8.05,0,286
U1076043,2025-07-24,6.86,1,61
U1076044,2025-09-11,2.8,0,156
U1076045,2025-08-10,8.67,5,103
U1076046,2025-09-26,7.18,1,227
U1076047,2025-10-01,11.42,2,213
U1076048,2025-08-19,10.17,2,106
U1076049,2025-09-24,3.24,1,294
U1076050,2025-07-21,10.22,2,263
U1076051,2025-09-17,6.73,0,208
U1076052,2025-10-12,7.34,1,164
U1076053,2025-07-17,11.13,2,143
U1076054,2025-08-17,9.77,1,225
U1076055,2025-05-14,8.53,2,113
U1076056,2025-06-12,9.02,2,207
U1076057,2025-06-14,6.26,0,203
U1076058,2025-08-12,8.76,2,224
U1076059,2025-06-07,0.03,3,256
U1076060,2025-08-05,7.71,3,121
U1076061,2025-10-09,5.97,0,87
U1076062,2025-09-20,0.96,3,148
U1076063,2025-06-19,6.07,0,128
U1076064,2025-09-13,5.58,1,86
U1076065,2025-05-29,9.76,0,217
U1076066,2025-06-24,4.2,1,236
U1076067,2025-09-16,4.09,3,191
U1076068,2025-06-25,7.27,1,251
U1076069,2025-09-19,5.33,2,121
U1076070,2025-10-14,11.67,1,224
U1076071,2025-08-31,9.63,1,161
U1076072,2025-05-26,6.99,1,181
U1076073,2025-10-26,11.42,1,283
U1076074,2025-05-29,3.0,0,168
U1076075,2025-10-15,4.37,3,58
U1076076,2025-06-17,12.62,2,72
U1076077,2025-10-09,7.5,2,226
U1076078,2025-10-14,6.42,0,73
U1076079,2025-07-04,8.86,1,268
U1076080,2025-05-24,6.59,2,237
U1076081,2025-07-06,4.11,0,55
U1076082,2025-06-15,12.35,0,97
U1076083,2025-09-20,12.4,0,14
U1076084,2025-09-01,10.2,2,196
U1076085,2025-10-10,10.0,4,219
U1076086,2025-06-21,9.76,1,265
U1076087,2025-08-15,8.51,2,62
U1076088,2025-06-09,9.96,1,198
U1076089,2025-08-09,7.57,0,262
U1076090,2025-09-29,8.58,1,103
U1076091,2025-09-19,10.91,3,82
U1076092,2025-06-10,4.17,0,299
U1076093,2025-10-25,10.8,2,27
U1076094,2025-06-21,10.78,0,161
U1076095,2025-10-21,13.47,2,166
U1076096,2025-10-02,11.77,2,173
U1076097,2025-06-20,12.83,1,236
U1076098,2025-09-18,8.79,2,176
U1076099,2025-07-21,5.79,0,111
U1076100,2025-05-26,8.23,0,256
U1076101,2025-06-09,11.14,0,39
U1076102,2025-08-03,5.25,0,74
U1076103,2025-05-07,8.05,3,267
U1076104,2025-05-14,8.37,1,242
U1076105,2025-09-04,6.69,2,225
U1076106,2025-06-17,8.33,0,145
U1076107,2025-08-07,14.01,1,237
U1076108,2025-09-15,9.01,1,294
U1076109,2025-08-24,11.03,0,23
U1076110,2025-05-04,4.3,1,281
U1076111,2025-05-23,7.42,2,162
U1076112,2025-10-25,7.95,1,37
U1076113,2025-10-14,6.98,1,137
U1076114,2025-07-04,10.51,0,174
U1076115,2025-06-05,8.47,1,275
U1076116,2025-10-19,8.17,1,101
U1076117,2025-07-23,3.86,0,45
U1076118,2025-09-18,3.44,0,285
U1076119,2025-08-16,11.07,1,287
U1076120,2025-08-18,6.41,1,254
U1076121,2025-05-21,7.65,1,68
U1076122,2025-09-20,10.96,3,63
U1076123,2025-06-26,7.14,2,288
U1076124,2025-10-19,7.31,1,112
U1076125,2025-09-29,6.95,1,206
U1076126,2025-09-22,2.79,1,110
U1076127,2025-09-06,8.3,0,256
U1076128,2025-06-04,11.04,0,124
U1076129,2025-05-27,7.68,2,108
U1076130,2025-10-21,3.55,0,246
U1076131,2025-06-25,4.09,0,254
U1076132,2025-05-31,6.38,2,208
U1076133,2025-09-08,9.24,0,45
U1076134,2025-06-01,6.45,0,272
U1076135,2025-08-20,6.43,3,30
U1076136,2025-08-05,4.45,0,97
U1076137,2025-06-16,11.55,2,30
U1076138,2025-08-25,11.1,0,77
U1076139,2025-05-31,3.45,3,215
U1076140,2025-06-02,8.99,1,22
U1076141,2025-10-11,5.33,3,270
U1076142,2025-06-27,7.91,2,201
U1076143,2025-09-27,5.61,4,33
U1076144,2025-05-20,4.82,0,213
U1076145,2025-08-24,6.52,0,259
U1076146,2025-05-02,4.67,1,138
U1076147,2025-07-22,7.11,2,135
U1076148,2025-10-24,5.22,2,230
U1076149,2025-05-01,8.3,1,114
U1076150,2025-06-22,8.04,0,222
U1076151,2025-08-15,8.41,0,244
U1076152,2025-07-17,8.15,1,141
U1076153,2025-08-22,6.86,0,131
U1076154,2025-06-05,3.53,1,228
U1076155,2025-09-01,5.19,3,229
U1076156,2025-09-25,7.61,0,92
U1076157,2025-10-13,9.82,1,134
U1076158,2025-08-31,6.81,1,37
U1076159,2025-07-14,8.38,3,239
U1076160,2025-05-21,7.7,2,243
U1076161,2025-05-18,14.6,1,289
U1076162,2025-09-21,10.45,0,115
U1076163,2025-06-19,6.52,3,56
U1076164,2025-05-27,8.54,3,288
U1076165,2025-06-29,0.48,1,250
U1076166,2025-06-25,3.95,2,233
U1076167,2025-06-24,12.49,0,219
U1076168,2025-08-09,6.65,1,142
U1076169,2025-08-14,4.53,3,48
U1076170,2025-08-19,5.29,0,13
U1076171,2025-08-03,6.71,0,258
U1076172,2025-06-28,3.06,0,41
U1076173,2025-09-21,8.65,1,61
U1076174,2025-05-26,14.9,2,132
U1076175,2025-09-15,8.43,0,278
U1076176,2025-06-12,7.79,0,235
U1076177,2025-06-08,14.09,1,41
U1076178,2025-06-25,7.93,0,176
U1076179,2025-10-14,12.48,3,34
U1076180,2025-07-15,11.83,1,69
U1076181,2025-10-12,9.32,0,24
U1076182,2025-06-13,8.65,0,284
U1076183,2025-09-24,7.46,2,97
U1076184,2025-10-24,18.22,3,55
U1076185,2025-06-15,11.48,0,277
U1076186,2025-06-30,6.94,0,282
U1076187,2025-09-11,6.05,0,125
U1076188,2025-10-24,11.58,1,40
U1076189,2025-07-02,12.81,1,176
U1076190,2025-06-15,5.58,1,40
U1076191,2025-09-13,10.21,1,286
U1076192,2025-10-25,5.24,0,129
U1076193,2025-07-27,9.25,0,196
U1076194,2025-10-12,7.98,3,46
U1076195,2025-10-10,6.3,2,196
U1076196,2025-07-30,5.98,0,26
U1076197,2025-07-19,9.89,4,202
U1076198,2025-06-25,6.57,0,124
U1076199,2025-09-23,6.24,1,133
U1076200,2025-09-01,7.59,0,205
U1076201,2025-09-28,4.59,0,106
U1076202,2025-10-26,13.04,3,159
U1076203,2025-05-23,9.7,0,140
U1076204,2025-05-16,9.91,4,58
U1076205,2025-06-11,8.25,1,99
U1076206,2025-09-13,6.92,1,20
U1076207,2025-08-01,7.04,2,268
U1076208,2025-07-15,3.7,0,154
U1076209,2025-07-24,5.63,2,97
U1076210,2025-05-19,4.45,1,116
U1076211,2025-08-18,9.6,0,120
U1076212,2025-10-07,13.13,0,236
U1076213,2025-08-11,5.58,1,38
U1076214,2025-05-04,5.79,2,62
U1076215,2025-06-28,7.65,0,56
U1076216,2025-05-27,8.71,1,190
U1076217,2025-06-16,3.38,0,116
U1076218,2025-06-28,9.02,1,281
U1076219,2025-05-19,9.33,1,191
U1076220,2025-08-25,8.46,1,66
U1076221,2025-10-11,5.52,1,16
U1076222,2025-05-17,1.55,1,130
U1076223,2025-08-18,2.88,2,226
U1076224,2025-09-15,7.21,3,275
U1076225,2025-09-11,5.2,0,97
U1076226,2025-09-27,11.17,0,202
U1076227,2025-06-29,8.02,2,236
U1076228,2025-08-22,7.91,1,292
U1076229,2025-06-27,8.3,1,190
U1076230,2025-08-28,7.96,0,146
U1076231,2025-05-23,9.4,2,198
U1076232,2025-05-19,13.66,4,72
U1076233,2025-08-18,7.28,1,18
U1076234,2025-10-26,1.94,1,21
U1076235,2025-09-10,4.01,2,260
U1076236,2025-09-15,6.03,0,117
U1076237,2025-08-12,12.43,1,181
U1076238,2025-05-31,8.52,1,160
U1076239,2025-07-25,4.56,1,62
U1076240,2025-07-04,10.9,1,199
U1076241,2025-09-26,3.14,0,133
U1076242,2025-10-22,5.27,2,21
U1076243,2025-05-16,7.88,1,265
U1076244,2025-08-06,7.76,2,64
U1076245,2025-10-21,5.46,2,27
U1076246,2025-07-18,7.85,0,294
U1076247,2025-05-01,5.42,3,144
U1076248,2025-07-15,12.03,0,281
U1076249,2025-09-13,8.52,2,41
U1076250,2025-09-08,10.94,0,294
U1076251,2025-05-26,5.34,3,267
U1076252,2025-08-11,9.35,2,295
U1076253,2025-08-02,8.09,2,119
U1076254,2025-05-13,12.73,0,281
U1076255,2025-08-08,1.22,2,195
U1076256,2025-10-19,6.85,0,118
U1076257,2025-07-23,8.49,1,125
U1076258,2025-09-21,8.37,0,258
U1076259,2025-09-10,10.82,1,139
U1076260,2025-09-15,9.22,0,162
U1076261,2025-06-29,7.54,2,35
U1076262,2025-09-11,6.92,1,266
U1076263,2025-08-18,9.9,0,63
U1076264,2025-07-19,5.25,2,35
U1076265,2025-10-01,2.99,2,30
U1076266,2025-10-19,9.38,2,159
U1076267,2025-07-24,8.14,1,19
U1076268,2025-05-23,4.26,0,94
U1076269,2025-07-14,14.15,0,141
U1076270,2025-10-17,2.81,5,93
U1076271,2025-08-16,7.14,2,227
U1076272,2025-05-05,14.54,0,52
U1076273,2025-07-19,6.43,3,145
U1076274,2025-09-13,11.1,2,19
U1076275,2025-05-12,8.51,0,83
U1076276,2025-06-20,3.07,0,17
U1076277,2025-10-24,13.67,2,269
U1076278,2025-06-29,9.94,0,271
U1076279,2025-10-16,4.67,0,299
U1076280,2025-05-27,10.2,1,80
U1076281,2025-10-05,10.67,2,126
U1076282,2025-07-30,10.31,1,144
U1076283,2025-09-14,5.05,3,284
U1076284,2025-06-10,7.22,0,137
U1076285,2025-05-06,13.27,1,106
U1076286,2025-07-20,9.67,0,81
U1076287,2025-07-12,7.2,1,114
U1076288,2025-10-13,9.14,0,242
U1076289,2025-05-23,4.45,0,218
U1076290,2025-08-26,14.46,0,100
U1076291,2025-07-07,10.65,1,274
U1076292,2025-08-19,16.68,1,216
U1076293,2025-06-29,4.98,2,229
U1076294,2025-07-20,11.19,1,175
U1076295,2025-05-27,6.02,2,149
U1076296,2025-09-17,3.5,0,200
U1076297,2025-10-27,8.6,1,116
U1076298,2025-05-13,12.17,0,169
U1076299,2025-06-30,12.88,2,146
U1076300,2025-10-11,10.15,1,164
U1076301,2025-07-03,10.71,1,119
U1076302,2025-05-06,8.06,3,260
U1076303,2025-05-20,9.34,1,249
U1076304,2025-07-25,5.52,2,103
U1076305,2025-09-11,14.54,2,119
U1076306,2025-07-14,9.16,3,45
U1076307,2025-06-25,12.17,0,123
U1076308,2025-07-02,7.19,0,58
U1076309,2025-06-17,7.92,2,266
U1076310,2025-07-25,5.53,2,297
U1076311,2025-08-18,5.09,2,270
U1076312,2025-06-22,11.88,2,227
U1076313,2025-09-19,8.29,1,176
U1076314,2025-10-27,9.12,3,203
U1076315,2025-06-02,6.2,1,285
U1076316,2025-08-20,8.38,2,62
U1076317,2025-05-03,8.34,2,219
U1076318,2025-10-01,4.62,0,76
U1076319,2025-06-16,10.78,1,103
U1076320,2025-10-04,6.9,0,133
U1076321,2025-10-16,11.59,2,290
U1076322,2025-09-16,5.36,3,50
U1076323,2025-05-29,6.0,1,213
U1076324,2025-05-01,11.39,1,151
U1076325,2025-08-20,13.04,2,297
U1076326,2025-10-19,10.56,2,87
U1076327,2025-05-14,7.75,0,208
U1076328,2025-08-23,10.78,1,121
U1076329,2025-10-24,4.4,0,170
U1076330,2025-05-30,9.25,0,62
U1076331,2025-08-12,9.56,1,221
U1076332,2025-10-27,8.32,2,127
U1076333,2025-06-17,8.65,2,159
U1076334,2025-09-23,7.25,1,289
U1076335,2025-08-18,4.26,0,21
U1076336,2025-08-24,1.98,0,44
U1076337,2025-07-30,6.63,2,234
U1076338,2025-06-19,6.75,0,151
U1076339,2025-06-04,7.58,0,242
U1076340,2025-09-09,6.87,1,131
U1076341,2025-07-15,5.12,1,283
U1076342,2025-05-31,5.42,1,220
U1076343,2025-09-17,7.02,1,73
U1076344,2025-06-15,4.43,2,245
U1076345,2025-06-21,3.92,2,282
U1076346,2025-10-02,11.4,1,229
U1076347,2025-06-28,12.71,0,58
U1076348,2025-05-20,10.06,0,222
U1076349,2025-05-27,9.69,0,226
U1076350,2025-08-04,12.88,1,31
U1076351,2025-07-31,8.18,1,189
U1076352,2025-06-03,8.36,0,122
U1076353,2025-07-18,12.79,0,250
U1076354,2025-05-27,4.59,1,172
U1076355,2025-09-16,7.75,1,59
U1076356,2025-07-21,7.82,2,129
U1076357,2025-07-02,10.96,2,179
U1076358,2025-08-18,2.21,2,146
U1076359,2025-07-26,7.66,3,206
U1076360,2025-06-02,7.79,1,132
U1076361,2025-06-25,7.06,2,196
U1076362,2025-08-19,7.58,1,224
U1076363,2025-06-01,9.93,1,14
U1076364,2025-05-14,17.13,1,119
U1076365,2025-08-15,7.07,3,150
U1076366,2025-06-17,8.17,1,277
U1076367,2025-05-25,12.42,2,222
U1076368,2025-10-14,7.06,2,183
U1076369,2025-10-09,6.36,0,78
U1076370,2025-07-09,11.94,1,167
U1076371,2025-10-27,6.8,0,13
U1076372,2025-06-22,7.72,1,294
U1076373,2025-05-09,10.65,3,278
U1076374,2025-10-01,5.68,1,254
U1076375,2025-07-28,4.76,1,260
U1076376,2025-09-23,11.79,1,65
U1076377,2025-09-23,8.06,2,288
U1076378,2025-05-28,8.31,0,292
U1076379,2025-09-24,8.58,1,72
U1076380,2025-08-09,5.06,1,256
U1076381,2025-05-28,8.84,2,146
U1076382,2025-09-22,6.65,0,79
U1076383,2025-05-19,9.68,1,52
U1076384,2025-08-21,11.59,0,90
U1076385,2025-05-11,6.59,0,61
U1076386,2025-10-15,7.16,0,242
U1076387,2025-08-10,8.23,2,32
U1076388,2025-06-06,8.05,1,130
U1076389,2025-05-16,7.71,0,129
U1076390,2025-08-28,10.83,1,259
U1076391,2025-05-31,8.94,2,240
U1076392,2025-06-17,12.23,2,198
U1076393,2025-10-09,3.25,2,157
U1076394,2025-08-03,7.52,2,186
U1076395,2025-09-26,5.89,3,196
U1076396,2025-07-11,11.7,0,70
U1076397,2025-06-25,5.53,2,276
U1076398,2025-06-11,10.4,0,20
U1076399,2025-09-17,14.03,0,165
U1076400,2025-10-11,6.32,2,97
U1076401,2025-06-06,13.24,1,200
U1076402,2025-08-23,7.55,0,181
U1076403,2025-07-26,3.8,1,164
U1076404,2025-08-25,5.52,2,35
U1076405,2025-08-11,7.05,2,16
U1076406,2025-08-27,7.95,2,156
U1076407,2025-10-16,6.58,1,291
U1076408,2025-05-26,7.26,0,201
U1076409,2025-06-03,5.34,3,28
U1076410,2025-09-05,9.36,1,179
U1076411,2025-09-09,6.3,0,212
U1076412,2025-05-06,4.37,3,10
U1076413,2025-05-02,2.54,0,11
U1076414,2025-10-20,8.32,1,184
U1076415,2025-06-06,8.14,0,46
U1076416,2025-08-15,8.73,3,247
U1076417,2025-10-20,8.42,2,210
U1076418,2025-09-10,8.11,1,56
U1076419,2025-09-17,8.93,0,17
U1076420,2025-08-30,9.62,0,92
U1076421,2025-09-05,10.46,1,15
U1076422,2025-06-24,2.33,2,241
U1076423,2025-10-23,11.99,1,118
U1076424,2025-10-11,9.59,4,267
U1076425,2025-06-05,7.63,0,181
U1076426,2025-05-21,7.42,2,157
U1076427,2025-09-03,7.6,1,63
U1076428,2025-08-16,10.22,1,298
U1076429,2025-09-11,11.99,1,108
U1076430,2025-05-08,6.41,0,64
U1076431,2025-10-14,13.56,2,278
U1076432,2025-08-26,8.01,0,28
U1076433,2025-06-05,5.73,1,80
U1076434,2025-09-02,12.62,1,103
U1076435,2025-10-15,8.94,1,93
U1076436,2025-06-11,13.55,1,134
U1076437,2025-09-14,4.83,2,166
U1076438,2025-09-15,11.66,0,114
U1076439,2025-09-12,12.25,2,222
U1076440,2025-05-19,10.54,1,233
U1076441,2025-05-19,10.85,2,179
U1076442,2025-08-09,7.98,1,228
U1076443,2025-07-08,3.82,4,268
U1076444,2025-08-14,2.22,3,285
U1076445,2025-10-19,7.21,0,103
U1076446,2025-10-10,5.49,0,44
U1076447,2025-09-06,12.18,0,158
U1076448,2025-09-13,6.88,1,83
U1076449,2025-07-28,11.21,2,209
U1076450,2025-09-01,5.18,1,294
U1076451,2025-07-01,8.08,1,155
U1076452,2025-07-26,14.98,0,181
U1076453,2025-05-20,12.31,0,226
U1076454,2025-05-27,7.96,2,138
U1076455,2025-07-30,11.73,1,258
U1076456,2025-06-27,6.57,1,256
U1076457,2025-05-22,6.67,2,193
U1076458,2025-09-09,12.46,0,51
U1076459,2025-07-09,11.33,1,298
U1076460,2025-09-25,7.18,2,246
U1076461,2025-07-20,6.48,0,290
U1076462,2025-08-28,8.4,1,101
U1076463,2025-05-20,8.88,2,218
U1076464,2025-09-11,8.19,0,172
U1076465,2025-07-23,12.69,0,125
U1076466,2025-09-16,8.87,0,277
U1076467,2025-09-23,9.02,0,53
U1076468,2025-07-22,7.44,0,186
U1076469,2025-10-01,8.51,1,78
U1076470,2025-05-10,8.53,0,160
U1076471,2025-09-28,5.91,1,99
U1076472,2025-10-18,6.02,1,242
U1076473,2025-10-10,6.91,1,151
U1076474,2025-10-16,13.03,1,248
U1076475,2025-06-09,7.83,0,233
U1076476,2025-06-25,5.71,1,134
U1076477,2025-10-22,11.46,0,147
U1076478,2025-06-06,10.81,1,49
U1076479,2025-06-17,9.32,1,60
U1076480,2025-07-27,9.46,1,49
U1076481,2025-09-29,9.25,0,107
U1076482,2025-08-28,6.37,2,80
U1076483,2025-08-24,7.78,1,36
U1076484,2025-05-25,12.63,2,222
U1076485,2025-09-18,7.67,1,15
U1076486,2025-05-18,12.23,2,242
U1076487,2025-10-19,6.29,1,172
U1076488,2025-09-27,16.19,1,111
U1076489,2025-06-05,8.54,1,155
U1076490,2025-08-29,10.09,2,21
U1076491,2025-09-08,7.56,1,137
U1076492,2025-06-15,8.7,3,146
U1076493,2025-07-21,7.78,0,108
U1076494,2025-05-30,10.88,0,231
U1076495,2025-09-28,3.82,3,174
U1076496,2025-05-03,8.76,1,259
U1076497,2025-05-19,6.26,1,25
U1076498,2025-10-19,2.96,3,144
U1076499,2025-06-21,8.87,0,199
U1076500,2025-07-19,6.64,1,191
U1076501,2025-10-13,7.1,3,115
U1076502,2025-05-10,10.12,1,178
U1076503,2025-08-19,8.02,1,73
U1076504,2025-05-24,8.66,3,147
U1076505,2025-07-05,7.45,4,272
U1076506,2025-05-27,5.7,3,198
U1076507,2025-07-29,7.98,1,51
U1076508,2025-10-01,1.47,1,200
U1076509,2025-05-21,16.46,1,280
U1076510,2025-07-29,14.36,1,117
U1076511,2025-09-10,9.85,1,72
U1076512,2025-05-04,3.85,0,296
U1076513,2025-10-17,5.16,0,76
U1076514,2025-07-28,6.8,1,10
U1076515,2025-05-21,12.22,0,129
U1076516,2025-07-08,1.0,2,159
U1076517,2025-08-13,10.09,1,250
U1076518,2025-09-07,14.46,1,259
U1076519,2025-07-08,4.45,0,280
U1076520,2025-06-21,6.45,1,288
U1076521,2025-10-27,6.27,0,23
U1076522,2025-08-21,8.27,0,253
U1076523,2025-07-11,7.66,1,100
U1076524,2025-05-21,3.54,1,128
U1076525,2025-07-31,7.14,1,129
U1076526,2025-10-08,7.59,0,194
U1076527,2025-06-21,7.7,0,200
U1076528,2025-07-23,7.33,1,69
U1076529,2025-06-19,5.45,1,139
U1076530,2025-10-18,8.74,2,23
U1076531,2025-08-05,7.97,2,201
U1076532,2025-07-09,3.87,4,135
U1076533,2025-09-28,5.44,2,92
U1076534,2025-09-15,13.98,0,49
U1076535,2025-07-21,9.19,0,136
U1076536,2025-08-14,3.91,0,201
U1076537,2025-09-09,12.76,1,187
U1076538,2025-09-21,8.28,1,243
U1076539,2025-05-04,5.93,1,121
U1076540,2025-09-24,11.83,2,277
U1076541,2025-06-03,7.6,0,121
U1076542,2025-08-25,2.05,1,180
U1076543,2025-07-11,5.17,3,252
U1076544,2025-08-06,5.11,5,153
U1076545,2025-05-24,5.94,1,165
U1076546,2025-09-28,16.99,1,230
U1076547,2025-05-27,7.61,1,167
U1076548,2025-09-30,12.08,0,85
U1076549,2025-08-24,12.87,1,163
U1076550,2025-06-23,9.69,2,222
U1076551,2025-07-08,7.97,2,223
U1076552,2025-05-07,8.85,0,178
U1076553,2025-09-12,6.5,1,198
U1076554,2025-05-12,6.57,1,27
U1076555,2025-06-10,6.36,1,282
U1076556,2025-06-03,6.49,0,282
U1076557,2025-06-27,7.23,3,19
U1076558,2025-09-24,6.7,1,169
U1076559,2025-09-27,9.63,2,192
U1076560,2025-06-09,6.82,3,26
U1076561,2025-05-01,5.11,1,73
U1076562,2025-10-24,10.88,3,170
U1076563,2025-10-16,9.37,4,115
U1076564,2025-08-25,4.4,3,289
U1076565,2025-10-09,12.16,1,245
U1076566,2025-08-13,11.76,3,97
U1076567,2025-08-04,3.64,2,243
U1076568,2025-05-23,12.04,0,132
U1076569,2025-09-18,6.05,0,197
U1076570,2025-08-28,8.59,1,296
U1076571,2025-05-03,9.93,1,217
U1076572,2025-06-23,10.16,1,181
U1076573,2025-07-31,8.06,0,154
U1076574,2025-05-08,12.2,0,288
U1076575,2025-07-11,5.91,1,121
U1076576,2025-09-13,9.61,2,65
U1076577,2025-05-22,12.61,1,163
U1076578,2025-05-25,10.3,0,184
U1076579,2025-10-02,14.45,2,11
U1076580,2025-10-19,7.2,1,163
U1076581,2025-06-16,10.91,2,109
U1076582,2025-07-12,6.73,0,147
U1076583,2025-09-05,10.45,0,150
U1076584,2025-06-14,8.88,0,229
U1076585,2025-07-24,9.65,0,73
U1076586,2025-08-19,11.29,3,193
U1076587,2025-07-17,8.07,0,134
U1076588,2025-10-07,8.93,3,129
U1076589,2025-06-02,5.64,0,248
U1076590,2025-05-01,6.17,3,118
U1076591,2025-10-20,9.18,0,291
U1076592,2025-06-30,10.84,2,254
U1076593,2025-05-05,1.78,1,170
U1076594,2025-09-28,12.32,0,222
U1076595,2025-07-30,14.57,0,212
U1076596,2025-06-27,8.83,0,91
U1076597,2025-05-17,7.82,0,80
U1076598,2025-08-09,12.26,1,50
U1076599,2025-07-22,6.82,0,158
U1076600,2025-07-02,6.46,1,68
U1076601,2025-05-10,7.53,0,123
U1076602,2025-05-01,6.49,1,131
U1076603,2025-09-05,7.73,0,62
U1076604,2025-06-16,11.67,1,134
U1076605,2025-07-22,9.3,3,19
U1076606,2025-08-01,8.83,0,275
U1076607,2025-08-10,4.03,1,134
U1076608,2025-10-08,14.19,4,174
U1076609,2025-06-29,4.48,1,55
U1076610,2025-08-17,6.29,2,298
U1076611,2025-10-14,8.34,2,275
U1076612,2025-06-22,8.62,2,16
U1076613,2025-06-13,5.3,1,56
U1076614,2025-10-14,6.21,2,263
U1076615,2025-06-10,8.29,1,101
U1076616,2025-08-08,5.12,1,105
U1076617,2025-05-11,5.72,0,53
U1076618,2025-06-25,10.14,1,42
U1076619,2025-06-20,7.61,2,119
U1076620,2025-07-14,9.85,1,53
U1076621,2025-09-12,0.16,1,84
U1076622,2025-09-27,7.42,0,204
U1076623,2025-06-05,4.78,0,98
U1076624,2025-09-10,7.58,2,247
U1076625,2025-08-12,8.25,1,288
U1076626,2025-05-12,7.33,1,299
U1076627,2025-07-16,8.09,1,293
U1076628,2025-07-06,10.89,2,160
U1076629,2025-07-20,7.49,1,288
U1076630,2025-07-21,10.31,2,83
U1076631,2025-08-20,7.01,1,213
U1076632,2025-05-19,6.67,2,188
U1076633,2025-07-31,9.3,0,89
U1076634,2025-09-14,9.75,1,48
U1076635,2025-07-01,5.82,0,17
U1076636,2025-07-13,7.15,2,289
U1076637,2025-08-19,7.97,0,124
U1076638,2025-08-22,11.06,0,199
U1076639,2025-06-19,6.22,0,27
U1076640,2025-07-30,8.57,1,231
U1076641,2025-05-27,13.46,1,215
U1076642,2025-06-30,12.09,0,187
U1076643,2025-07-20,3.55,1,70
U1076644,2025-05-21,6.72,1,129
U1076645,2025-10-24,8.47,2,94
U1076646,2025-10-15,5.47,0,225
U1076647,2025-10-05,11.19,2,114
U1076648,2025-07-27,8.23,1,187
U1076649,2025-08-27,5.18,3,268
U1076650,2025-06-10,11.61,0,62
U1076651,2025-08-17,8.87,0,56
U1076652,2025-08-08,8.41,1,181
U1076653,2025-07-26,-0.35,1,76
U1076654,2025-06-11,11.9,0,255
U1076655,2025-05-08,7.46,0,102
U1076656,2025-05-29,10.09,1,189
U1076657,2025-09-06,8.08,1,278
U1076658,2025-05-17,10.87,1,68
U1076659,2025-08-02,5.14,2,157
U1076660,2025-10-04,6.98,0,196
U1076661,2025-07-01,7.64,1,70
U1076662,2025-07-27,4.95,0,234
U1076663,2025-07-31,8.61,0,79
U1076664,2025-08-13,8.29,0,179
U1076665,2025-05-01,6.97,0,97
U1076666,2025-08-23,14.48,1,13
U1076667,2025-05-18,2.55,1,165
U1076668,2025-06-04,10.87,0,43
U1076669,2025-08-20,9.9,4,185
U1076670,2025-08-08,12.94,0,293
U1076671,2025-09-03,14.13,0,79
U1076672,2025-10-04,10.77,1,91
U1076673,2025-08-28,6.06,1,145
U1076674,2025-08-03,4.79,2,276
U1076675,2025-10-22,6.93,1,40
U1076676,2025-09-01,8.78,1,207
U1076677,2025-09-18,10.46,3,90
U1076678,2025-09-20,2.75,0,53
U1076679,2025-08-28,9.89,0,154
U1076680,2025-06-29,11.34,0,44
U1076681,2025-06-13,5.51,2,208
U1076682,2025-09-15,7.21,2,102
U1076683,2025-06-14,5.08,1,167
U1076684,2025-06-09,5.67,3,286
U1076685,2025-06-11,12.78,3,151
U1076686,2025-05-17,5.51,1,247
U1076687,2025-09-21,10.94,0,191
U1076688,2025-10-18,12.07,1,172
U1076689,2025-10-22,8.12,1,107
U1076690,2025-10-24,8.54,1,212
U1076691,2025-05-25,11.02,0,110
U1076692,2025-06-06,7.1,2,288
U1076693,2025-10-26,6.86,2,169
U1076694,2025-09-21,10.85,1,35
U1076695,2025-06-17,11.74,2,85
U1076696,2025-07-22,9.52,0,273
U1076697,2025-05-13,12.9,1,209
U1076698,2025-08-22,6.67,2,67
U1076699,2025-07-17,9.29,0,81
U1076700,2025-05-23,7.4,1,82
U1076701,2025-05-31,7.96,0,271
U1076702,2025-10-04,8.34,1,142
U1076703,2025-05-26,10.58,1,231
U1076704,2025-08-06,12.9,2,29
U1076705,2025-07-28,11.63,4,87
U1076706,2025-06-30,10.53,2,63
U1076707,2025-09-29,10.3,1,91
U1076708,2025-06-26,6.15,0,218
U1076709,2025-08-09,7.04,3,236
U1076710,2025-07-17,5.68,0,231
U1076711,2025-09-12,12.19,0,106
U1076712,2025-06-26,7.08,1,95
U1076713,2025-05-28,6.74,0,131
U1076714,2025-06-08,7.57,1,172
U1076715,2025-10-21,6.03,2,243
U1076716,2025-06-17,7.21,0,24
U1076717,2025-07-01,9.45,2,218
U1076718,2025-10-11,9.36,2,163
U1076719,2025-09-27,12.0,2,107
U1076720,2025-06-24,6.06,1,60
U1076721,2025-10-24,2.64,2,187
U1076722,2025-08-22,7.6,2,85
U1076723,2025-06-18,6.49,0,130
U1076724,2025-06-25,7.18,1,193
U1076725,2025-08-23,6.94,2,204
U1076726,2025-10-24,6.26,0,204
U1076727,2025-05-09,10.16,1,128
U1076728,2025-10-16,11.06,0,16
